0.9,0.0,0.6470087249696255
0.9,0.0,0.58997252081573
0.9,0.0,0.5343067504888773
0.9,0.0,0.4841133590388299
0.9,0.0,0.4635942773586512
0.9,0.0,0.4576493016672135
0.9,0.0,0.4569484012293816
0.9,0.0,0.4569484012293816
0.9,0.0,0.4569484012293816
0.9,0.0,0.4569484012293816
1.0,0.0,0.6435739256775379
1.0,0.0,0.5961494737821817
1.0,0.0,0.5268125156003236
1.0,0.0,0.4777369294959307
1.0,0.0,0.458648045822978
1.0,0.0,0.4539121315079928
1.0,0.0,0.452951340225339
1.0,0.0,0.4528980560678244
1.0,0.0,0.4528980560678244
1.0,0.0,0.4528980560678244
0.9,0.1,0.6456914806741476
0.9,0.1,0.5995541540467739
0.9,0.1,0.5462211768651009
0.9,0.1,0.4993491373753548
0.9,0.1,0.47280039936661716
0.9,0.1,0.4619602767997981
0.9,0.1,0.4584037913757563
0.9,0.1,0.4577860135978461
0.9,0.1,0.4572158845114709
0.9,0.1,0.45720832523047933
1.0,0.1,0.6452307296264171
1.0,0.1,0.5954909594857691
1.0,0.1,0.5420220657539367
1.0,0.1,0.4828339085406066
1.0,0.1,0.4615159593927861
1.0,0.1,0.4548803669553996
1.0,0.1,0.451964594579339
1.0,0.1,0.45186298407375813
1.0,0.1,0.45186298407375813
1.0,0.1,0.45186298407375813
0.9,0.5,0.6501387571948767
0.9,0.5,0.591382067244053
0.9,0.5,0.5517547374498843
0.9,0.5,0.5050581212627888
0.9,0.5,0.4796703596907855
0.9,0.5,0.46696364086806774
0.9,0.5,0.4628694108223915
0.9,0.5,0.4602483602494002
0.9,0.5,0.4591003535437584
0.9,0.5,0.4589267661356927
1.0,0.5,0.6487452487659454
1.0,0.5,0.6047387307441234
1.0,0.5,0.5369353644406796
1.0,0.5,0.4881540024214983
1.0,0.5,0.4648675466144085
1.0,0.5,0.4544658288162947
1.0,0.5,0.4513041791933775
1.0,0.5,0.44986494179010394
1.0,0.5,0.449286060165763
1.0,0.5,0.4488953987145424
