0.9,0.0,0.5979089719206094
0.9,0.0,0.4733897189712525
0.9,0.0,0.36547636215507984
0.9,0.0,0.3117462386009097
0.9,0.0,0.28629916815847156
0.9,0.0,0.2854835865330696
0.9,0.0,0.2854835865330696
0.9,0.0,0.2854835865330696
0.9,0.0,0.2854835865330696
0.9,0.0,0.2854835865330696
1.0,0.0,0.586336652007103
1.0,0.0,0.42763057702749974
1.0,0.0,0.32378056280255313
1.0,0.0,0.2543764396816492
1.0,0.0,0.24289097732633352
1.0,0.0,0.24289097732633352
1.0,0.0,0.24289097732633352
1.0,0.0,0.24289097732633352
1.0,0.0,0.24289097732633352
1.0,0.0,0.24289097732633352
0.9,0.1,0.5914450349104404
0.9,0.1,0.44382709814727306
0.9,0.1,0.3195173183646798
0.9,0.1,0.24733932526052
0.9,0.1,0.20865681702539324
0.9,0.1,0.1989479504293203
0.9,0.1,0.1957801316323876
0.9,0.1,0.1926906539952755
0.9,0.1,0.1926906539952755
0.9,0.1,0.18848315736524762
1.0,0.1,0.5944789840966462
1.0,0.1,0.43921440563976766
1.0,0.1,0.3119840416827798
1.0,0.1,0.2278327148106694
1.0,0.1,0.21272680419743056
1.0,0.1,0.2041345647907257
1.0,0.1,0.19656486942648888
1.0,0.1,0.19155035734459758
1.0,0.1,0.18589300973840056
1.0,0.1,0.17963351396478713
0.9,0.5,0.5967818471860886
0.9,0.5,0.47823003950834275
0.9,0.5,0.34779196459352973
0.9,0.5,0.25549761510848995
0.9,0.5,0.20092219663873312
0.9,0.5,0.17592256997779007
0.9,0.5,0.1573541608597338
0.9,0.5,0.1455469344328344
0.9,0.5,0.1363363833872229
0.9,0.5,0.12967249955154955
1.0,0.5,0.5867199498057365
1.0,0.5,0.4654861047333479
1.0,0.5,0.348648677598238
1.0,0.5,0.26176133197009566
1.0,0.5,0.21601869126439094
1.0,0.5,0.18104449403852224
1.0,0.5,0.16740251210011542
1.0,0.5,0.15478435663193463
1.0,0.5,0.14194414514467119
1.0,0.5,0.13307041415125132
