0.9,0.0,0.591589397316575
0.9,0.0,0.4373085963463783
0.9,0.0,0.3180131152957678
0.9,0.0,0.24418912967458364
0.9,0.0,0.23730302121594543
0.9,0.0,0.23730302121594543
0.9,0.0,0.23730302121594543
0.9,0.0,0.23730302121594543
0.9,0.0,0.23730302121594543
0.9,0.0,0.23730302121594543
1.0,0.0,0.5815893954539298
1.0,0.0,0.4527212317678332
1.0,0.0,0.3411459171324968
1.0,0.0,0.28184144651472565
1.0,0.0,0.2693908395472169
1.0,0.0,0.2666502230113745
1.0,0.0,0.2666502230113745
1.0,0.0,0.2666502230113745
1.0,0.0,0.2666502230113745
1.0,0.0,0.2666502230113745
0.9,0.1,0.5983334369504452
0.9,0.1,0.468401183436215
0.9,0.1,0.34720407125025987
0.9,0.1,0.282317213692069
0.9,0.1,0.23794211212724448
0.9,0.1,0.21851806969940663
0.9,0.1,0.21138286402076484
0.9,0.1,0.20809863417834046
0.9,0.1,0.20483609581694004
0.9,0.1,0.1994893708224595
1.0,0.1,0.5917712999123335
1.0,0.1,0.47042779016077524
1.0,0.1,0.34054532737016674
1.0,0.1,0.2661750467139482
1.0,0.1,0.21523073729604483
1.0,0.1,0.20020696316212416
1.0,0.1,0.18726532280668617
1.0,0.1,0.18609772052615883
1.0,0.1,0.18609772052615883
1.0,0.1,0.18609772052615883
0.9,0.5,0.5968742187839746
0.9,0.5,0.454019223754406
0.9,0.5,0.33869017002314333
0.9,0.5,0.2658162769916653
0.9,0.5,0.19582162619933485
0.9,0.5,0.17133814685344698
0.9,0.5,0.15627009165838363
0.9,0.5,0.1531458601395786
0.9,0.5,0.14608320718698206
0.9,0.5,0.140039676668942
1.0,0.5,0.6011473636472224
1.0,0.5,0.4550942998495698
1.0,0.5,0.33318238023489716
1.0,0.5,0.2477510009333491
1.0,0.5,0.20442178823739293
1.0,0.5,0.17454618409927933
1.0,0.5,0.15654639393344522
1.0,0.5,0.1504652213937044
1.0,0.5,0.14758007971517742
1.0,0.5,0.14318409238927066
