0.9,0.0,0.08604605314210058
1.0,0.0,0.08289455887682737
0.9,0.1,0.08471072805848903
1.0,0.1,0.08356716880533843
0.9,0.5,0.0866641541901417
1.0,0.5,0.08479191199528982
